Financial Row,Type,Subsidiary: Name,Department: Name,Account (Line): Name,Date,Accounting Period: Start Date,Document Number,Transaction ID,Entity (Line),Entity (Line): Internal ID,Entity (Line): HubSpot Deal ID,ICC Projects,Name,Description,Amount
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50248.0,892990.0,468 Blackstone Inc. : 1013 Blackstone SOW#14 - Data Engineering Team,25544.0,16807042572,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51068.0,894121.0,460 Globalization Partners Inc. : 1367 Globalization Partners SOW #40 - Data Engineering Team Renewal,36410.0,17772859452,,,,520.2421677420059
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,52166.0,913919.0,- No Entity -,,,ICC 1202 Hyatt : Hyatt - GenAI Implementation,,TopSide Management Book Elim related to project ICC 1202 Hyatt : Hyatt - GenAI Implementation,-25419.84
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51145.0,894149.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,432.2011855087434
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,52028.0,909264.0,182 GoodRx : 1142 GoodRx - April to October Renewal,28141.0,17583569682,,,,2980.43
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50974.0,894095.0,460 Globalization Partners Inc. : 1366 Globalization Partners SOW #39 - Data Engineering Team  Renewal,36409.0,17772967350,,,,270.1257409429646
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51042.0,892762.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,432.2011855087434
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49964.0,892834.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51013.0,894103.0,460 Globalization Partners Inc. : 1366 Globalization Partners SOW #39 - Data Engineering Team  Renewal,36409.0,17772967350,,,,360.1676545906195
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51757.0,901358.0,11 Visa : 1246 NextGen Solutions,31318.0,18657995555,,,,17.7
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50210.0,892966.0,465 Sincera Technologies LLC : 980 Sincera SOW 3 - Data Engineering Team,25152.0,17001844665,,,,240.11176972707966
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50082.0,892359.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,336.15647761791155
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49895.0,892477.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,400.1862828784661
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51332.0,894498.0,459 Roku Inc. : 968 Roku SOW 2 - Data Engineering Team,25140.0,16977994594,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50270.0,893204.0,468 Blackstone Inc. : 1013 Blackstone SOW#14 - Data Engineering Team,25544.0,16807042572,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50163.0,892947.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50192.0,893098.0,465 Sincera Technologies LLC : 980 Sincera SOW 3 - Data Engineering Team,25152.0,17001844665,,,,210.0977985111947
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50672.0,892551.0,468 Blackstone Inc. : 1329 Blackstone - SOW#19 - Exec Office Team (.Net),34751.0,18659335221,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50645.0,893644.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,210.0977985111947
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50530.0,893455.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50614.0,893509.0,468 Blackstone Inc. : 1285 Blackstone - SOW#24 FS Engineer (Seb Team),32875.0,19901929100,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49796.0,892418.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50332.0,893241.0,469 Stagwell Marketing Cloud LLC : 985 Stagwell SOW#1,25157.0,17001841791,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50926.0,892758.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,504.2347164268673
,Journal,Forthpoint,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49429.0,889903.0,440 ICC in Forth Point Represents FutureproofAI : 1151 British Telecom - Technical BA - Rhiannon,28150.0,,,,,526.361795801682
,Journal,Forthpoint,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49556.0,890190.0,506 Loveelectric : 1451 Chatbot POC Refinements,38721.0,,,,,4605.665713264718
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,49218.0,887937.0,245 Spire Orthopedic Partners : 902 Spire 2024 retainer,23422.0,15865571503,,,Retainer Revenue Recognition,27080.0
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51408.0,894525.0,456 ICC in Montevideo represents Blend360 : 1166 Fedefarma: Landing Zone Assessment & Recommendation Phase,28678.0,17806464279,,,,160.07451315138644
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51662.0,901407.0,362 Universal Parks & Resorts : 1038 GMAT Data Governance - Phase 2,25978.0,14545854040,,,,447.14
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50098.0,892919.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51163.0,892581.0,460 Globalization Partners Inc. : 1368 Globalization Partners SOW #42 - Data Engineering Team Renewal,36411.0,17772618578,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50503.0,893441.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50216.0,892971.0,465 Sincera Technologies LLC : 980 Sincera SOW 3 - Data Engineering Team,25152.0,17001844665,,,,231.10770228969028
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50256.0,893199.0,468 Blackstone Inc. : 1013 Blackstone SOW#14 - Data Engineering Team,25544.0,16807042572,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50953.0,893915.0,460 Globalization Partners Inc. : 1366 Globalization Partners SOW #39 - Data Engineering Team  Renewal,36409.0,17772967350,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51030.0,893971.0,460 Globalization Partners Inc. : 1366 Globalization Partners SOW #39 - Data Engineering Team  Renewal,36409.0,17772967350,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50993.0,893948.0,460 Globalization Partners Inc. : 1366 Globalization Partners SOW #39 - Data Engineering Team  Renewal,36409.0,17772967350,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51023.0,893965.0,460 Globalization Partners Inc. : 1366 Globalization Partners SOW #39 - Data Engineering Team  Renewal,36409.0,17772967350,,,,376.17510590575813
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51037.0,893978.0,460 Globalization Partners Inc. : 1366 Globalization Partners SOW #39 - Data Engineering Team  Renewal,36409.0,17772967350,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49846.0,892450.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50561.0,893481.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50652.0,893517.0,468 Blackstone Inc. : 1329 Blackstone - SOW#19 - Exec Office Team (.Net),34751.0,18659335221,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50382.0,892543.0,469 Stagwell Marketing Cloud LLC : 987 Stagwell SOW#3,25159.0,17001802020,,,,408.1900085360354
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51753.0,901507.0,11 Visa : 1246 NextGen Solutions,31318.0,18657995555,,,,39.82
,Journal,Forthpoint,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49534.0,890020.0,402 ICC in Forth Point Represents Blend360 : 1378 Wyndham - Guest Analytics Retainer,36722.0,,,,,1483.2875405691398
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50498.0,893436.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,520.2421677420059
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50619.0,893619.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50788.0,893714.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,392.1825572208968
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51576.0,898155.0,170 CVS Health : 1203 Foundry--FED Harleen,29631.0,18032731280,,,,11792.0
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51766.0,901433.0,500 ExploreLearning : 1231 ExploreLearning - GA4 and Data Privacy Support,30780.0,14611530574,,,,24984.35
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49875.0,892466.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50376.0,893257.0,468 Blackstone Inc. : 1189 Blackstone - SOW#15 - Developer Experience Team (.Net),29210.0,17485557310,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51157.0,894348.0,460 Globalization Partners Inc. : 1368 Globalization Partners SOW #42 - Data Engineering Team Renewal,36411.0,17772618578,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50929.0,893898.0,460 Globalization Partners Inc. : 1365 Globalization Partners SOW #38 - Data Engineering Team Renewal,36408.0,17772846592,,,,544.2533447147139
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50589.0,893501.0,468 Blackstone Inc. : 1284 Blackstone - SOW#25 - FS Engineer (Seb Team),32874.0,19902785076,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51191.0,894370.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51585.0,898162.0,417 Franklin Templeton : 1222 Franklin Templeton - Vasu POC Team,30470.0,18849408353,,,,43400.0
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51141.0,894148.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,400.1862828784661
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50371.0,893295.0,469 Stagwell Marketing Cloud LLC : 987 Stagwell SOW#3,25159.0,17001802020,,,,408.1900085360354
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51396.0,894706.0,456 ICC in Montevideo represents Blend360 : 1166 Fedefarma: Landing Zone Assessment & Recommendation Phase,28678.0,17806464279,,,,160.07451315138644
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49778.0,892406.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50395.0,892731.0,469 Stagwell Marketing Cloud LLC : 1190 Stagwell - SOW#4 - Data Engineering Team,29211.0,17692058278,,,,400.1862828784661
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50355.0,893248.0,469 Stagwell Marketing Cloud LLC : 987 Stagwell SOW#3,25159.0,17001802020,,,,408.1900085360354
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49799.0,892421.0,461 Session M Inc. : 974 Mastercard SOW #6,25146.0,16716229170,,,,174.08103305213277
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50698.0,893532.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50748.0,893549.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,504.2347164268673
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50864.0,893770.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,360.1676545906195
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50960.0,894193.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50212.0,893108.0,465 Sincera Technologies LLC : 980 Sincera SOW 3 - Data Engineering Team,25152.0,17001844665,,,,231.10770228969028
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51128.0,892764.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,600.2794243176992
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50484.0,893425.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,320.1490263027729
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50547.0,893470.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51140.0,894334.0,460 Globalization Partners Inc. : 1368 Globalization Partners SOW #42 - Data Engineering Team Renewal,36411.0,17772618578,,,,630.2933955335841
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51767.0,901434.0,11 Visa : 1246 NextGen Solutions,31318.0,18657995555,,,,17.98
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50796.0,893568.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,480.2235394541593
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50868.0,893575.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,392.1825572208968
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51021.0,893963.0,460 Globalization Partners Inc. : 1366 Globalization Partners SOW #39 - Data Engineering Team  Renewal,36409.0,17772967350,,,,315.1468216941682
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51006.0,893960.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,450.20956823827436
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50331.0,893240.0,468 Blackstone Inc. : 1181 Blackstone - SOW#23 - DE Tech Lead (Rafael Team),28998.0,18243049512,,,,440.20491116631274
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50191.0,893097.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51056.0,893984.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,210.0977985111947
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,49926.0,892804.0,468 Blackstone Inc. : 988 Blackstone SOW #12,25160.0,16856642182,,,,440.20491116631274
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50399.0,893270.0,469 Stagwell Marketing Cloud LLC : 1190 Stagwell - SOW#4 - Data Engineering Team,29211.0,17692058278,,,,400.1862828784661
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50802.0,893720.0,460 Globalization Partners Inc. : 1349 Globalization Partners SOW #41 - Data Engineering Team Renewal,35885.0,17771226635,,,,96.04470789083187
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50573.0,893487.0,468 Blackstone Inc. : 1255 Blackstone - Python Engineers (James Team),32036.0,19584503853,,,,560.2607960298526
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,51734.0,901345.0,11 Visa : 1246 NextGen Solutions,31318.0,18657995555,,,,117.85
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51428.0,894532.0,456 ICC in Montevideo represents Blend360 : 1166 Fedefarma: Landing Zone Assessment & Recommendation Phase,28678.0,17806464279,,,,160.07451315138644
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50670.0,892549.0,468 Blackstone Inc. : 1329 Blackstone - SOW#19 - Exec Office Team (.Net),34751.0,18659335221,,,,560.2607960298526
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50242.0,892527.0,468 Blackstone Inc. : 1013 Blackstone SOW#14 - Data Engineering Team,25544.0,16807042572,,,,536.2496190571446
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51170.0,892584.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,210.0977985111947
,Journal,"Blend360, LLC",Data Engineering,Data Engineering,2024-08-31,2024-08-01,49278.0,887981.0,169 LinkedIn Corporation : 1305 LinkedIn FY2025H1 Datawatch Extension (Anu/Jenee)_R1 Renewal,34004.0,17583628723,,,Retainer Revenue Recognition,65676.48
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,50190.0,892720.0,465 Sincera Technologies LLC : 980 Sincera SOW 3 - Data Engineering Team,25152.0,17001844665,,,,231.10770228969028
,Journal,Montevideo Labs,Data Engineering,Data Engineering,2024-08-31,2024-08-01,51245.0,894413.0,459 Roku Inc. : 966 SOW#1 2024 - DE & BI Team,25138.0,16977995014,,,,210.0977985111947
